txn_id,scenario_id,date,counterparty,amount_usd,category,party,scope,excluded,exclusion_reason,origin,confidence
TXN-B4-0026,B4,2025-11-20,Turkistan Petroleum Traders LLP,979403.89,revenue,,borrower,1,"аудитор, п.9.1: Операция TXN-B4-0026 исключена из ковенантного периода 2025 года, так как право собственности и риски по грузу переходят",шаг 10: revenue,0.95
TXN-P10-0006,P10,2025-11-20,Crown City Water Board JSC,1306899.64,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0013,P2,2025-11-20,Bridgeport Printing Holdings (Semey base),-2152472.71,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P2-0003,P2,2025-11-21,Hartley Uniforms LP (Shymkent depot),-10988013.78,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P5-0020,P5,2025-11-21,Foxridge Office Supplies Holdings (Oskemen unit),-422062.54,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P7-0017,P7,2025-11-22,Ashford Realty Ltd Partners (Kyzylorda station),352424.19,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P3-0036,P3,2025-11-23,Dunmore Waste Systems LLC Enterprise,167405.83,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P1-0043,P1,2025-11-24,Foxridge Utility,-76611.78,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P3-0021,P3,2025-11-24,Hartley Tax Advisory Ltd (Kyzylorda station),8777310.89,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-P3-0049,P3,2025-11-24,Kingsley Office Supplies Corp (Zhezkazgan compound),-708761.82,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P5-0042,P5,2025-11-24,Vanguard Payroll Co (Taraz site),-2544454.09,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P7-0039,P7,2025-11-24,Bridgeport Facilities LLC,7566301.01,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P6-0044,P6,2025-11-25,Zhambyl Energy Supply JSC,-418204.37,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P8-0018,P8,2025-11-25,Dunmore Realty (Aktobe hub),-5553186.31,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P1-0039,P1,2025-11-26,Eastgate Payroll Co (Zhezkazgan compound),-1096125.15,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P10-0016,P10,2025-11-26,Ironclad Security Services (Taraz site),-639303.58,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P3-0034,P3,2025-11-26,Ashford Tax Advisory Holdings,-9958958.72,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P3-0027,P3,2025-11-27,Bridgeport Logistics Corp,-238441.92,marketing,,borrower,0,,шаг 10: marketing,0.95
TXN-P8-0036,P8,2025-11-27,Hartley Security Group (Pavlodar block),2790305.49,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P8-0042,P8,2025-11-27,Juniper Janitorial Ltd,-7408064.41,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P10-0047,P10,2025-11-29,Glenwood Cleaning Ltd,-13105437.79,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P3-0008,P3,2025-11-30,Ironwood Facilities Partners,-731378.19,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P5-0032,P5,2025-11-30,Eastgate Water Works Ltd (Almaty office),-481640.90,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P9-0046,P9,2025-11-30,Sentinel Insurance Group Group,371181.10,utilities,,borrower,0,,шаг 10: utilities,1.00
TXN-B4-0008,B4,2025-12-01,Harborview Properties Partners (Ekibastuz block B),-680514.75,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P1-0027,P1,2025-12-01,Juniper Property Services Company,-82098.81,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P2-0026,P2,2025-12-01,Ironwood Leasing Partners (Atyrau terminal),2163185.04,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P10-0002,P10,2025-12-02,Saryarka Capital Partners LLP,-318663.44,opex,related,borrower,0,,"шаг 10: opex; связанная сторона (""Saryarka Capital Partners"" LLP)",0.90
TXN-P4-0052,P4,2025-12-02,Ironwood Realty Services,-1099617.09,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P5-0008,P5,2025-12-02,Cedarville Logistics Co (Karaganda yard),-696594.44,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-B4-0001,B4,2025-12-03,Hartley Catering LP Supply,4109763.55,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-P3-0030,P3,2025-12-03,Glenwood Waste Systems Trust Group,-13690215.11,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0031,P8,2025-12-04,Kyzylorda Drilling Personnel LLP,-884204.16,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-P9-0027,P9,2025-12-04,Juniper Courier Ltd,-340336.85,lease,,borrower,0,,шаг 10: lease,1.00
TXN-B4-0032,B4,2025-12-05,Dunmore Realty Company,-1066700.84,insurance,,borrower,0,,шаг 10: insurance,0.95
TXN-P8-0025,P8,2025-12-06,Dunmore Power Ltd,-416003.65,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P8-0047,P8,2025-12-06,Ironwood Landscaping Inc Service Centre (Pavlodar block),3534594.74,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P10-0007,P10,2025-12-07,Hartley Catering LP (Shymkent depot),316925.24,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P8-0019,P8,2025-12-07,Ironwood Catering Corp (Shymkent depot),-1992329.27,marketing,,borrower,0,,шаг 10: marketing,0.95
TXN-P5-0041,P5,2025-12-08,Ironwood Utility Solutions Ltd,-486439.35,taxes,,borrower,0,,шаг 10: taxes,0.95
TXN-P3-0048,P3,2025-12-09,Cedarville Maintenance Associates,-1802146.12,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P4-0021,P4,2025-12-09,Ironwood Maintenance Group Works,-211891.24,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0007,B4,2025-12-11,Dunmore Leasing Associates (Kostanay centre),3156040.76,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P1-0018,P1,2025-12-11,Eastgate Logistics Inc (Uralsk annex),-5488222.58,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P8-0051,P8,2025-12-11,Hartley Property Solutions Trading House,394816.89,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P7-0036,P7,2025-12-12,Glenwood Waste Systems Trust Company,1821189.40,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0010,P8,2025-12-12,Juniper Logistics Solutions,6918308.23,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B4-0020,B4,2025-12-13,Vanguard Payroll Co (Pavlodar block),-4272373.11,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P3-0004,P3,2025-12-13,Cedarville Printing Services JSC (Ekibastuz block B),-607809.53,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P8-0009,P8,2025-12-13,Ashford Landscaping Holdings (Oskemen unit),182205.42,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0012,B4,2025-12-14,Ashford Leasing Inc (Almaty office),-11367594.98,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P1-0011,P1,2025-12-17,Bridgeport Realty Inc Group,2224775.30,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P6-0043,P6,2025-12-17,Kingsley Facilities LP (Zhezkazgan compound),-561992.88,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B1-0043,B1,2025-12-19,Cedarville Consulting LP Partners (Pavlodar block),-602698.98,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P1-0051,P1,2025-12-19,Ashford Utility Corp Trading House,-1507081.12,utilities,,borrower,0,,шаг 10: utilities,0.95
TXN-P2-0044,P2,2025-12-19,Dunmore Maintenance Trust Service Centre (Almaty office),-1333221.39,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P6-0025,P6,2025-12-21,Eastgate Building Services Associates (Zhezkazgan compound),2472615.89,insurance,,borrower,0,,шаг 10: insurance,1.00
TXN-B1-0004,B1,2025-12-22,Pavlodar Personnel Bureau LLP,-1284663.42,payroll,,borrower,0,,шаг 10: payroll,0.95
TXN-B1-0024,B1,2025-12-22,Juniper Janitorial Ltd (Kostanay centre),-379295.13,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P10-0054,P10,2025-12-22,Ironwood Insurance LLC (Zhezkazgan compound),-321571.43,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P3-0022,P3,2025-12-22,Sentinel Insurance Group JSC,-408073.64,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P6-0032,P6,2025-12-22,Hartley Insurance Inc (Kostanay centre),-4123428.79,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-B4-0023,B4,2025-12-23,Juniper Office Supplies LP Ltd,-8272816.97,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P2-0048,P2,2025-12-23,Dunmore Courier Services Holding,-245067.17,taxes,,borrower,0,,шаг 10: taxes,0.95
TXN-P4-0011,P4,2025-12-23,Hartley Logistics Associates (Atyrau terminal),8005272.76,taxes,,borrower,0,,шаг 10: taxes,0.95
TXN-P9-0051,P9,2025-12-24,Hartley Logistics Associates,-680651.10,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P9-0008,P9,2025-12-25,Hartley Consulting LLC,5133778.18,taxes,,borrower,0,,шаг 10: taxes,0.90
TXN-B4-0045,B4,2025-12-26,Foxridge Power LLC Works,438746.22,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P3-0044,P3,2025-12-26,Cedarville Property Inc,-3331769.29,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P7-0005,P7,2025-12-26,Pioneer Payroll Bureau (Kyzylorda station),-6770546.94,payroll,,borrower,0,,шаг 10: payroll,1.00
TXN-P10-0015,P10,2025-12-28,Beacon Tax Advisors,-920041.07,interest,,borrower,0,,шаг 10: interest,1.00
TXN-P6-0010,P6,2025-12-29,Dunmore Property LLC Holding,-2100935.52,taxes,,borrower,0,,шаг 10: taxes,1.00
TXN-P7-0016,P7,2025-12-29,Dunmore Payroll Corp (Pavlodar block),-4160796.31,lease,,borrower,0,,шаг 10: lease,1.00
TXN-P8-0035,P8,2025-12-29,Ironwood Courier Co (Oskemen unit),-142950.51,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P7-0014,P7,2025-12-31,Glenwood Building Services Solutions Enterprise (Semey base),-1021668.67,interest,,borrower,0,,шаг 10: interest,0.95
TXN-P8-0034,P8,2025-12-31,Foxridge Tax Advisory Corp,-323730.94,marketing,,borrower,0,,шаг 10: marketing,1.00
TXN-P8-0043,P8,2025-12-31,Ironwood Water Works Associates,-1059444.21,insurance,,borrower,0,,шаг 10: insurance,1.00
